ID,cc_cons
18910,9.661140310817402
9694,9.622023582075187
15347,9.598502432795165
13653,9.70386869414514
19422,9.646034327327927
2442,9.736462621433247
3042,9.635148127984277
574,9.637373645201437
1237,9.593902592668265
9161,9.678571111773996
11362,9.58870078285407
174,9.68333259319951
10512,9.599674131187186
2361,9.670504852819825
19553,9.59559057954368
16088,9.652436687342536
15758,9.646449323015984
2754,9.642977889954027
2164,9.58117499842329
622,9.540999735800167
19967,9.611588638652186
14744,9.59854154055114
18723,9.697479535004229
17460,9.578983343150146
5411,9.613113215447443
7708,9.673668556381562
10158,9.51797600550964
7759,9.560620443645776
11960,9.632069870649183
7229,9.754785592710295
17596,9.660280748585818
17875,9.680284663575888
3193,9.79726713068928
1239,9.61064006830213
2446,9.627931854396449
13521,9.671183970407169
1873,9.610599718428606
3300,9.710256830091646
2980,9.70324174593673
2239,9.699918952341104
17467,9.716346133680121
4016,9.622372364682745
18399,9.66291570046835
4460,9.767733357394956
9114,9.560435989514113
5470,9.570747983751245
14819,9.672995704453184
15637,9.693360056502225
4826,9.724247408807491
2021,9.561975410240283
13241,9.56651770181562
13564,9.758312997336239
13724,9.694945984511167
4458,9.585423266529105
3781,9.55352290861045
5570,9.655126104553643
13787,9.704816342113165
16463,9.677376723837613
14589,9.592971482481104
9012,9.65595755551406
7054,9.604525748339197
13281,9.75636630481537
5955,9.744490429836464
11606,9.628284387256729
10045,9.613383619323828
10521,9.587378272588031
5163,9.619509933149548
18356,9.64548439265
62,9.613864791467696
5702,9.71972113998182
5556,9.585853358811528
5060,9.721037856956425
3987,9.610695264921704
11,9.712546946537
15148,9.600189852766917
10749,9.661944382293234
8760,9.58819587679803
16457,9.556984225776286
17332,9.662528312210052
7314,9.657618698034149
2484,9.62452179676414
5780,9.618675861224784
13994,9.614048029169252
9190,9.592502675199938
8913,9.631405530924374
2123,9.614688439286585
17169,9.64864900998822
1069,9.62806767340425
19507,9.636225875141289
2517,9.618699212311952
13535,9.548474324164566
11135,9.656394182302101
2158,9.612428132431903
77,9.706854150430107
19243,9.695572579558212
288,9.630705397604817
138,9.623679918996837
490,9.707763476205022
17789,9.595844095919336
12597,9.640023281391635
4387,9.604971844650118
15690,9.710414799515807
11761,9.645770284221328
19177,9.60802085587588
17493,9.749249069359905
17195,9.606741333028488
8002,9.618803982319355
12954,9.605627992548394
7883,9.726563037442226
17414,9.603085122556458
11630,9.676466005621872
11057,9.621197403398405
14179,9.6508610992046
9598,9.67779767609974
4225,9.63186246889365
14235,9.606405093514972
17043,9.675183466340957
18510,9.6205036652502
16974,9.651047952340509
170,9.595085792062543
7860,9.758896576594639
1205,9.52445344214525
16029,9.619009983781213
662,9.636219681240812
10373,9.620624096191278
6365,9.649820627479773
11052,9.595119816738388
3485,9.580941083896219
19396,9.660839439916865
8856,9.639413322946748
4947,9.619877266803929
8748,9.677383363106737
2376,9.704520134725168
2160,9.60658742940216
1259,9.754961087491592
12708,9.604258380134219
14444,9.594037689608678
7220,9.663029754804889
16249,9.50566170093689
15971,9.601972087253246
3519,9.690942619694358
17689,9.564606345215426
12829,9.592972424079584
11243,9.73937720356483
12096,9.590971511119736
19490,9.68907665257045
6408,9.608917684535825
9079,9.64798715530227
8404,9.555500167254904
1013,9.611419142577422
9524,9.729332481878188
12217,9.621136726185759
6216,9.687025679352553
15978,9.675098472215886
9872,9.670569005184197
599,9.695789586429592
19178,9.684808051132336
2679,9.625569809498376
7312,9.709631456841953
11853,9.543740158751465
1607,9.785353625340287
6847,9.691720212028862
4110,9.691897372165508
9315,9.672295638746087
10507,9.623728465507575
16151,9.536942870444046
6162,9.62536741322194
11432,9.635003723520857
10315,9.553139921517383
15575,9.702193305205192
2349,9.548960980492396
1739,9.55586116028673
9520,9.599822447190496
8270,9.596786748249203
15122,9.53704691337942
8222,9.634280282791732
3691,9.635697323741935
1186,9.639570684969435
7007,9.564132021129117
8315,9.712231651138229
16816,9.663364629982716
6865,9.623269413949352
9174,9.672258244198606
7422,9.616097576577191
13715,9.636602790086933
13242,9.62401672799694
7813,9.524322042339913
16683,9.706529442231147
8378,9.771933601248698
9230,9.57084043732798
7830,9.674113666068079
12011,9.673310922295528
6022,9.596508627363242
715,9.599103110518506
6240,9.684998639978069
18022,9.720191719387715
17426,9.63774529474337
18633,9.695856357093689
8442,9.672186682610437
1516,9.56563675330826
8055,9.633885353141379
13157,9.603371595358109
529,9.71686586944407
13500,9.655968419702424
2981,9.677128161504683
8825,9.679909807896562
14190,9.619440861462529
14875,9.629955547379655
15297,9.57103568479777
17006,9.637519039713863
17499,9.710490216850324
15495,9.696479282325674
56,9.634464061623088
10951,9.654505276443146
17807,9.661421025620356
12327,9.663107813489985
13227,9.610040311465179
10921,9.624698308674382
1100,9.705842975963435
14949,9.690158312593965
19898,9.582350686562073
16164,9.65418854249973
373,9.630366918791156
9027,9.624948511740731
834,9.607845217568599
14367,9.744786840830702
19278,9.66166138584634
7936,9.650625994619707
3026,9.615975712601436
14112,9.630465001328378
6450,9.728001968113567
441,9.671246631380384
7767,9.781558982979242
16168,9.59096124750881
1440,9.701015863603782
1282,9.526557208287366
10033,9.555766360329473
8819,9.549051900324105
5963,9.5942042449074
798,9.735855661764942
4718,9.656479422273605
14497,9.55249332943752
9652,9.530290094224307
9132,9.63382963824353
4255,9.663444854449676
18162,9.599684289150193
13810,9.598903563046798
16323,9.692071344202873
19556,9.714357747292466
566,9.632511956124548
16490,9.660539052122333
15807,9.694480050656704
14560,9.694864925336383
12970,9.743230900298082
13554,9.609498757897466
9864,9.52532521923748
3399,9.625247570670002
17702,9.583482356773963
6208,9.641103478459529
7496,9.522077834975237
2443,9.650134506658388
14969,9.629639766319492
15416,9.639936491070562
18618,9.57181871431411
6392,9.752603092534653
19484,9.629707802168344
2305,9.682678862178372
13456,9.60140608039868
4569,9.648092800116753
2318,9.62755918743574
3406,9.57248874897726
16307,9.622176850565916
14333,9.497302766930655
15242,9.595781385264285
928,9.625827267658847
7814,9.728280259271173
5705,9.636218360690174
16573,9.566660095269444
8952,9.637127078995125
18290,9.597479741888769
14933,9.544799077783955
3499,9.562337489591325
12827,9.741655840696124
9916,9.693676994111652
9384,9.6874029836344
7470,9.681627684712423
4086,9.575887656007641
16768,9.620660464163379
13772,9.584353578159172
5374,9.69163675932854
16297,9.68001551859517
9069,9.559475067342198
6970,9.645924285492667
6437,9.531414157843878
13631,9.61986833951811
13217,9.545607907298434
9103,9.52866698852541
19695,9.734448003978766
16906,9.556246082751601
18495,9.611217489812026
7785,9.643281928390667
13385,9.727395006265969
18511,9.646330131386025
10036,9.713906654381882
962,9.694335786674735
15428,9.575949959015048
19723,9.657628801210784
19344,9.581534838940824
11756,9.738395422859947
9284,9.724188055854682
10728,9.678971673375361
7640,9.636172873275148
19339,9.656850911735436
17619,9.719310743967462
12273,9.662582943266967
11908,9.67655340809785
824,9.643869253157808
19383,9.70066937794424
8367,9.668831077131799
4259,9.564909072983804
13719,9.575565242701824
13517,9.528297643243368
15578,9.574970578709255
13086,9.722569451291527
5722,9.677085128376428
980,9.684915346873684
15870,9.784766789696599
13179,9.611637750371901
11210,9.59066267695223
11599,9.635256241028058
7801,9.520263623795502
176,9.552549868382933
9106,9.671033099462335
2383,9.608708085049754
10401,9.567898582778737
8565,9.619811512643286
473,9.748273614946779
19872,9.59159601446551
13930,9.592359223335853
3742,9.783878197285631
17223,9.708744152099237
3075,9.64865310771814
4190,9.773388441975674
7507,9.698905420929378
6039,9.658895677607152
6158,9.717334060338102
12371,9.642800774365796
661,9.642637233005525
15126,9.63638887189974
14443,9.542910132345508
2311,9.746612338506344
12850,9.64592116550215
14700,9.71083984301167
4116,9.758630356593844
12524,9.657379402288667
1844,9.673118441784716
12975,9.605173600422306
9838,9.730989134594049
7846,9.61352777881815
2137,9.691717636136051
6688,9.618558761710942
14620,9.677936582772361
1858,9.557425362586145
17384,9.659715313024591
7080,9.718484435517471
12052,9.597885421038004
2297,9.64607115213337
6302,9.682685575474192
3245,9.684611008963278
13135,9.545364659620503
17044,9.61723981776351
19997,9.69325252647477
1724,9.562871825352362
16565,9.674098541363998
11409,9.724772907839798
9426,9.637181256740472
2931,9.704738468886738
6329,9.647769443078248
18001,9.569211668579833
7540,9.58970899577136
17914,9.722877986909802
15125,9.662152406467431
12231,9.555371735833464
18930,9.689813689439966
16341,9.7537236434326
3638,9.713957671640442
9361,9.655912435676573
1600,9.716180683286005
13613,9.516384626377462
10406,9.561122705325815
5575,9.606235789339586
18036,9.686407417167434
8206,9.658745890896583
13053,9.625762290875908
13260,9.697984452621972
19512,9.620300402849104
256,9.530939158527131
18672,9.625068843030313
14985,9.587122969809538
10632,9.572060202839003
17584,9.647124050308308
17399,9.623252324621896
5103,9.629470947557582
13906,9.624091967498876
17677,9.80711400885891
17305,9.6113991379964
6489,9.600395740515694
12689,9.618461203511636
376,9.597005525152719
16396,9.642130288300956
1560,9.71598362170578
13475,9.65047981701517
6072,9.74140604513498
11799,9.651098173879566
886,9.649909474860754
1629,9.718364382213322
704,9.604292777212486
196,9.640638895839505
10931,9.591046625460335
19098,9.615742108146392
11004,9.69334373570027
16558,9.58688468646961
637,9.584908740301795
10317,9.597635705593826
15869,9.661361303865103
3759,9.611325164898174
13988,9.687573903707568
8393,9.767349334208795
11051,9.565966211171522
10827,9.602775950297579
7888,9.681910818352437
19681,9.680022164200889
686,9.644207562540279
10989,9.725127116420776
13850,9.628951261052917
5012,9.636344293281462
3052,9.629074715145075
1331,9.672548348279738
7267,9.644033086593927
13450,9.555745557790555
8976,9.632218018004941
2292,9.705323760562067
10216,9.578987702193949
16553,9.579613915254214
12182,9.593978344777023
16615,9.679600413882703
10598,9.619937223079695
1347,9.66906262423223
3681,9.594072746031115
16244,9.679690596415346
14061,9.694777977811837
13542,9.59980380989895
961,9.606896739679499
17328,9.68964150964557
14012,9.621949546018357
11288,9.661377059517438
210,9.594194519059519
4031,9.601605707515857
4244,9.689208892505238
17805,9.57909734609442
6409,9.637688127154684
387,9.6002518378088
14348,9.69825125756968
10689,9.697356516993493
1061,9.749491515707957
9577,9.607076116018055
9905,9.51957368961293
14647,9.681543573862136
6707,9.663416029103848
11664,9.590988341916146
586,9.67459690191261
8377,9.67768790093752
8398,9.591777801415194
19245,9.584167904039228
14308,9.657307586630496
3573,9.664994956197537
3657,9.582779327241427
18428,9.676019736544415
7440,9.554925923174368
16503,9.6350221242574
15060,9.644808917745525
11798,9.47732057163969
7336,9.587788088828493
7542,9.666232382509238
185,9.626973772063149
7238,9.691776128630819
2559,9.663340871329117
18502,9.615003282830257
10492,9.693385429981069
9793,9.616689222101117
7181,9.634160062011281
4163,9.660002115289934
1781,9.57925896754745
6881,9.776486534054898
15368,9.67698709855947
15252,9.685739284574412
9806,9.685260098362066
15110,9.621842494404772
14392,9.72928891413711
6554,9.595465721893383
12330,9.56845668689512
19366,9.696886876980184
3616,9.668449105329465
19430,9.544142120314312
14831,9.609902731083102
670,9.713435339899455
16679,9.600566203027928
17509,9.634292769618863
6002,9.62419491053728
18137,9.61286957841948
12047,9.646341671557053
10100,9.592522614907665
6374,9.549916284544008
2990,9.619286590572262
3186,9.697885071790836
8179,9.643263353769338
16262,9.549087875128063
16905,9.612525172417703
12000,9.800273476401204
1832,9.610276129560095
6883,9.56230555921241
17646,9.753752022333188
2427,9.674267960417161
2932,9.60019324769812
12563,9.567545332997955
17886,9.677443943640656
10452,9.587594876687525
3646,9.622979086604454
5011,9.538683909895514
14445,9.620402432896789
8563,9.657306413810502
6069,9.571456339746346
14911,9.67487867423003
12589,9.684450652746685
12349,9.581846639937648
2551,9.703514838179826
15757,9.637830118697858
7012,9.647581864749272
7179,9.586526082337581
11231,9.622950964976695
3810,9.649287360360182
803,9.580664754850503
15657,9.623571124932884
7957,9.635399545825528
19815,9.592422688201424
5947,9.69098041596882
4434,9.624583909667114
6309,9.681395972858144
17543,9.65527727956362
19350,9.696579780803976
12876,9.640525015694072
3476,9.70923811428675
19029,9.651709157872752
7915,9.777817500774391
10609,9.627637420966407
12020,9.554591466935195
3800,9.735421398742815
2234,9.628078520473814
15928,9.610793135986222
8237,9.680513597912226
6843,9.578652481672846
7176,9.606300532750609
16433,9.616543798599965
1294,9.555894444075745
9532,9.579582814056431
5197,9.597875576537756
12235,9.68824176940183
15399,9.638520030397396
4978,9.567833318890058
1547,9.540039193926253
169,9.6834453156209
9169,9.630233925683566
16377,9.570280717984947
12282,9.763213041417483
10869,9.610013373696045
9649,9.66372503048848
2615,9.634817178364457
18815,9.676162857559284
2613,9.658569714054593
395,9.60778788882831
17231,9.688657203079476
10566,9.70300832052242
15549,9.586996846070921
4252,9.660592450528771
12531,9.676822296058567
4566,9.715379524987698
10981,9.75419912583031
7057,9.72386793294433
1292,9.522609547203485
3143,9.79105827102933
9039,9.653234370204007
8652,9.594560596419576
6447,9.681026644978742
10664,9.665310002219075
3095,9.683888225144365
19859,9.700245619088088
10355,9.64494153047882
12973,9.590042429069765
748,9.572891353599779
17344,9.708380082406208
2978,9.615975587295877
5549,9.582434331370541
16872,9.627184087959288
14320,9.6977434547211
6586,9.714775555080568
2663,9.714721675295014
11219,9.647545600772908
443,9.564202887680365
18630,9.652012546353651
14298,9.661893381241146
14516,9.61787021020297
6297,9.700339525917226
18041,9.62609029416316
13207,9.628525560620096
11855,9.608436625417468
7623,9.6373234847755
4329,9.663114165950494
14919,9.75278679632993
16046,9.600576623575003
19980,9.730381050368573
3465,9.706980692457734
3766,9.685945124771939
9748,9.583463465151175
998,9.654679368127152
15171,9.590439058459992
831,9.589305873504582
9803,9.61791269927014
5884,9.65292857835005
4354,9.714424685080129
9418,9.642146556792342
10926,9.742803029570922
9845,9.70164505083436
15376,9.588019500069183
1760,9.695168098876527
12336,9.639637512009976
7642,9.613800062567206
10649,9.684845895222532
4137,9.68649573227995
8584,9.661691852278494
111,9.719394415015557
7399,9.61092256477968
4133,9.69092960885622
2989,9.60172990487973
17643,9.710928916653563
16789,9.6648375434072
12760,9.611497321665881
10491,9.615693187906817
5021,9.606529445948723
18917,9.625185625119478
19784,9.553420689264193
9732,9.744059829225776
2063,9.65434713147295
11256,9.631163297446873
9543,9.747855658831114
5797,9.689688262532027
19965,9.72423238478282
9758,9.787825697992819
17967,9.565869239594386
4543,9.662517832793261
11115,9.699229647961666
16483,9.699953655769148
8753,9.688518375857432
11388,9.620005377203448
15833,9.553501022232673
858,9.643595430721602
17312,9.632506648462833
12626,9.64535036721735
12578,9.745009206007316
1886,9.713011129215003
12240,9.6550667737384
4905,9.643212087086683
1748,9.560899663008005
7871,9.648355144094864
4446,9.662560661698002
9066,9.619167783568537
7030,9.674058793129113
6677,9.641155402375901
13041,9.678727309504389
9739,9.697674998461082
18,9.677888599584772
16280,9.500020064765657
18178,9.555270100341511
15278,9.71594598927192
9198,9.572717123559197
8290,9.690433465560853
14789,9.617007397933559
5200,9.67876921218663
2119,9.6202968651246
19329,9.70129254468538
13896,9.664799366919583
16471,9.565962596571673
10189,9.696905610829925
1349,9.723597573521205
955,9.695636342204272
1555,9.666494744906496
11470,9.671622900033073
5637,9.607250474212572
6527,9.66404339627364
12549,9.798433566426354
5923,9.641557690976873
15878,9.779820565588278
16978,9.611630062925549
1565,9.661990089906471
13713,9.593027927981328
7694,9.562914991274077
1687,9.689888073505873
5118,9.604630850615656
12979,9.652822448515135
13939,9.641674367823224
6293,9.69994430586354
15226,9.636928340537818
10958,9.497358630657175
5168,9.65662393157375
17046,9.668085373555892
3383,9.668034018319243
4262,9.592630450521051
19743,9.617556374692539
11244,9.599123094574812
4920,9.54415252633618
11624,9.69504577173386
3763,9.689880497551293
19070,9.630614009514115
4467,9.603128069713142
18006,9.605164588054445
19934,9.633734454240008
9721,9.659522348499758
16347,9.64083749841107
9144,9.7343023228806
12427,9.631854844369332
3239,9.624668645617291
6779,9.562326963373973
9665,9.633721139683553
2266,9.656197096549406
16173,9.671893933449969
14359,9.67962122489437
1818,9.567359943020081
10899,9.670933213124684
13187,9.741071202269547
4771,9.686231679368532
9363,9.710963326024764
9450,9.660933337806128
18354,9.739252585851395
18734,9.682239187557578
10641,9.611955656771743
7806,9.705513690824054
19522,9.56333108181045
12738,9.6125451107882
12167,9.676197103586176
7905,9.601140982390051
14090,9.725720129228495
10679,9.68941455466354
19870,9.610206918563588
13686,9.672376802024914
3986,9.680779676698906
9159,9.570308399939247
15510,9.625638212051687
16406,9.602751211535672
17322,9.708053366762492
7447,9.63787798647991
1122,9.738660642853372
12068,9.703140848477833
3832,9.644639492535477
3728,9.618412422164829
9466,9.572798455713896
1326,9.75486943782378
3122,9.581252392038579
15650,9.627626015227342
9768,9.71244335657443
19913,9.718598942483629
6012,9.731502359280706
8435,9.665322801627637
9596,9.726981228662257
10366,9.565490342858313
10464,9.614910933955304
17835,9.666193035400848
8269,9.76680889655929
11108,9.703099498941294
8930,9.631339676297486
2094,9.547133807825057
2486,9.72021917225722
13293,9.615580140466417
1093,9.65161844027891
9398,9.614155204669636
13967,9.731948371218976
15174,9.52629334018083
15008,9.763216417593467
3084,9.62419086109053
18636,9.639796045254482
8638,9.622886862298056
16044,9.777054195434427
423,9.605488696498695
12268,9.60836946063939
3754,9.635314579693793
11690,9.658060032101845
1363,9.690852614152902
5802,9.691407776314565
14406,9.702140244105681
15300,9.600684628775378
18621,9.655049646607877
15137,9.627031680104878
4774,9.570174091385578
18374,9.611717513598757
17354,9.726806228150599
17261,9.580296587113187
7217,9.675281081239472
1026,9.644832583918785
15892,9.697085183182756
13238,9.719376346844147
55,9.573987284666645
7478,9.70932728038687
6530,9.64299828190683
12867,9.626806625463706
15960,9.556958856489032
15232,9.64484711295657
10772,9.618085440036891
452,9.695236791427524
17089,9.57482320904613
10031,9.651636962166439
8786,9.64360216463482
1372,9.628692056436403
6006,9.738033114481144
13200,9.658222811596055
887,9.642312955031615
5623,9.535191953294161
11474,9.611607983543635
10358,9.602250721747172
1811,9.630991714193366
9478,9.494931909602322
9976,9.681922903253673
17268,9.567302770999957
15738,9.670313426904821
14253,9.603705029670254
12325,9.594876011377636
7405,9.581414545901463
3488,9.484086568596112
7152,9.595577823064987
5870,9.67366114127999
2192,9.64041660629776
18430,9.694127941400952
13491,9.631826700742842
9025,9.602481373520984
9924,9.678690966381565
18336,9.661525616547475
9817,9.563031822621456
1403,9.571628319291076
16465,9.596957373229046
17682,9.645879981782171
3799,9.546987684833555
1252,9.482811447833651
11923,9.64342625528495
18364,9.709546646596245
5915,9.7381573209584
11268,9.571609825203033
3977,9.658953282285207
17271,9.638006028490574
3230,9.619904407714275
6136,9.644758873332997
3017,9.67726467244899
9113,9.690353250527474
8933,9.634895321744017
19884,9.518637265488834
3706,9.701699845551481
16633,9.667480850884875
1458,9.584392427142898
11061,9.603939253922755
2730,9.585297549254049
16773,9.781757974686267
243,9.629071885157247
14867,9.667274029615342
10008,9.588300163459476
10637,9.752515258824486
18845,9.591732697618166
7894,9.674767080426891
8363,9.598668132016762
13402,9.565093134004602
268,9.562149303547649
17755,9.673701914916064
12960,9.653344981965533
19697,9.593915961222796
4512,9.65882536318229
11103,9.60464876266799
13726,9.564789503092879
3100,9.583098402520857
5148,9.732666011765268
7769,9.67737241380872
9573,9.653340673441706
2044,9.679824983788317
0,9.625170627365495
16264,9.535573737512099
10757,9.729040581466082
3913,9.74910001612033
15385,9.674674790064568
13387,9.63185506894029
18408,9.651958868155116
15010,9.613105102702622
7930,9.589380054309466
7142,9.592952798691277
18892,9.598602126172583
17808,9.733178771153348
16110,9.55214500134846
18327,9.626805230747106
17763,9.546906799902766
19013,9.644209790094253
10638,9.674130203573261
6481,9.656228163887716
1009,9.70327980162401
19083,9.622134671734402
8832,9.620060257649683
4823,9.699049632889736
7920,9.628944982095724
260,9.650439618827084
19272,9.64429072846782
7635,9.701622991646037
17990,9.703570400803848
15209,9.726290816051998
14737,9.66816598414406
15150,9.74113955177291
10789,9.674640842701347
9064,9.592882671486521
3481,9.656472612448503
17003,9.623289512298316
16646,9.69526612303089
17385,9.654487283718586
14780,9.663593132424031
15254,9.641255368305057
10646,9.670835140298946
14159,9.613954537092336
7658,9.684016224469346
12116,9.565651520293827
929,9.627219008726769
8769,9.533474064924492
10423,9.65728603926055
654,9.71963786329013
9789,9.710194373223802
11148,9.608084462839669
18038,9.488787188777797
19674,9.674149355597724
8471,9.572004378889881
7461,9.60114671566149
3567,9.60980103567114
6622,9.597971716966441
16045,9.647734622661819
3217,9.619553475138833
13136,9.578677477981573
13950,9.600375446130691
156,9.51854222889159
18714,9.724501104891944
1919,9.657379959186262
8275,9.657894458245144
3860,9.554866487971825
17075,9.686153982053881
10083,9.631321233018689
8256,9.592429694432536
13049,9.652982996009573
1000,9.66851711503631
5202,9.622475148816857
11531,9.711553257082524
3460,9.637118713543272
3240,9.621652979125265
2371,9.58723006346731
19021,9.758430400843872
106,9.692913235363154
8182,9.68913105009976
11419,9.514318691063082
3009,9.65284147198023
7897,9.600805005896191
18720,9.69601521998128
16916,9.639113709594037
1972,9.618816242588057
2087,9.708628850688637
16397,9.617392379924004
127,9.655624583626826
581,9.692736139128701
4963,9.605488722981958
1633,9.625383171911574
11214,9.631373647729346
5622,9.67208915446635
7550,9.68201643649979
9320,9.737775768280065
1952,9.735448278525686
13078,9.6372158877169
8970,9.79440567518093
17321,9.682001178840748
4624,9.75255942529439
15143,9.690758762354992
4557,9.564028086047237
18256,9.74553186840834
2831,9.631965528767372
233,9.554521033202333
8310,9.59745568514635
12418,9.546697263216497
19950,9.685986720961255
17557,9.65841075651513
13592,9.68505828462407
7810,9.687820598160492
18687,9.714527568216822
15183,9.608311380598694
5811,9.576909811110493
5109,9.711085406533126
19799,9.64353865088546
12704,9.690826083621994
6635,9.79073419900057
771,9.734075630251432
11503,9.647665974129456
15655,9.511506109132846
18941,9.639396609772605
14255,9.667875668856151
18574,9.739837565531003
4279,9.655340477672505
19769,9.681375161548294
9970,9.70256949426231
12903,9.659610668130345
8888,9.643724305644145
14260,9.61434414592118
9458,9.653783349782596
13665,9.627418945509246
10467,9.556588763949094
6716,9.510703672477888
8163,9.605578505225939
5960,9.639134973867762
8788,9.641544062546012
15348,9.707531161247534
1114,9.748600709779481
15502,9.671533443316234
1927,9.697569040397937
17159,9.55468565050224
15846,9.61358977858041
8490,9.598530797488026
10443,9.688272978870579
14870,9.661838631804805
13150,9.682870428245604
7230,9.608444433838649
3310,9.507720741679135
1231,9.718810104663621
6939,9.635535860392453
6851,9.552942390317153
3522,9.595760330765668
5492,9.562195740466034
8027,9.647512075611765
4207,9.623899031799352
11469,9.622348565027227
904,9.710733767259251
17502,9.664206929617176
4815,9.596790252278872
5174,9.725892533103778
9955,9.64407185522442
14311,9.516597939022748
9633,9.696868613230102
17957,9.662955250261247
7855,9.666856535548826
13259,9.695017126925611
7582,9.62602198746232
19033,9.616269697659279
9933,9.694027126031747
11305,9.521081029805272
5634,9.67089402470776
7885,9.633102690858165
16746,9.572510176790047
18805,9.660198995976735
7149,9.538975412015521
12075,9.571406290716574
2751,9.597652726605997
11442,9.606650610776468
5720,9.64142610118149
331,9.642606732233684
7038,9.640231652604955
11789,9.562164159526002
9100,9.700106314564788
4019,9.697336823290552
1147,9.64574848527497
19466,9.695285229640293
14628,9.594780432033122
4479,9.70172332838415
17200,9.593097906171197
2270,9.620036671529574
10744,9.616552126039025
13643,9.692835082372543
7294,9.605516867854588
9416,9.56221629856274
2476,9.741838446743168
494,9.74803584368383
14507,9.63050456854025
14691,9.6098036994258
11254,9.610115980266002
16685,9.641009292118943
19826,9.68647504872678
14170,9.625014162889318
6280,9.578896000056925
13753,9.7073949421833
19501,9.547324343110207
890,9.732490103882608
5864,9.648164379080399
9535,9.719511677702755
278,9.647064047556384
4306,9.724669390225266
11427,9.609816516101013
6153,9.595793759273066
3067,9.594589557070497
15273,9.59699455737571
8567,9.63480939191776
2046,9.692697472816903
10785,9.703623042943807
6118,9.620556275155888
15417,9.623974937412205
14642,9.565612686499612
18857,9.62580268721108
193,9.58659751282887
9042,9.73323331119909
1827,9.685032552521186
10314,9.635321801764094
15714,9.735371857912922
3947,9.613147638011151
551,9.610616907747032
15621,9.550776040543456
12076,9.670447924099529
2470,9.698282313965482
19173,9.646461421744172
8384,9.63625093481499
5877,9.703718440105398
4651,9.557756319775788
11750,9.642027656153443
8486,9.731468301971471
2333,9.66094587594866
10441,9.642055070355761
1730,9.625379387323914
16003,9.585349150875683
14395,9.706471387261104
6887,9.56488713965156
763,9.636294441565342
692,9.61958005301229
114,9.647766632996804
933,9.66996852563773
5443,9.562501537819415
8738,9.647438045271068
1768,9.639875175659803
19562,9.673151099047457
6620,9.672184396770326
8015,9.63307268619042
4555,9.652237067351333
3861,9.62766747645778
12824,9.596347161984163
6221,9.659986322553793
18149,9.77754821437449
14668,9.624587010782884
12601,9.603838343893
8100,9.60830140658343
1550,9.632977917628121
18304,9.574318223055673
1178,9.656042328329407
19429,9.782439943946072
4430,9.701234804866896
17286,9.636280976853264
5332,9.708324793813604
2731,9.63148380356833
12916,9.627968553148438
14899,9.734178742568634
17919,9.530553045948501
4015,9.613484387206165
900,9.665687429506281
380,9.69503147494632
13196,9.599907340930748
15793,9.685489376832393
365,9.779801864783124
18268,9.811203616081805
7789,9.67986199599966
18725,9.724116113708996
91,9.626769313020594
12265,9.59530293033371
17867,9.577240451415816
16447,9.567518111785994
16154,9.684452948457686
14551,9.634326861730656
6483,9.682671331112434
19290,9.663178416950533
17359,9.673142759986508
10469,9.711668592719603
12362,9.622465093287278
3120,9.54911391181424
8402,9.596002662551678
13439,9.689590662260244
16645,9.661435805429575
19052,9.647239309703492
526,9.620615795230867
8664,9.56811924272537
10771,9.780334423073697
9228,9.652153401252985
6957,9.643237824350882
8450,9.620991728719465
19213,9.607051196816778
13007,9.721391612159351
2109,9.659204279621658
6947,9.62376987695017
5326,9.69457516428327
6606,9.690995540025913
11026,9.63235940362632
17960,9.606089701038666
4755,9.569355154416197
18989,9.727534540042802
14748,9.734158823768123
15630,9.645844198632723
14796,9.708562357647134
10630,9.669699674341304
2712,9.615289466642592
3457,9.657313880610236
17293,9.62849768954035
17239,9.666249531883956
14213,9.653663400654734
19686,9.637316221106593
3416,9.598041180566545
19432,9.633767109008616
11382,9.599887498599763
15720,9.693949368574726
15843,9.640157475680324
14249,9.637680238913866
12595,9.667436423467656
1762,9.596115462642475
9022,9.657336246591118
7664,9.651013730266651
11787,9.713903466907155
19077,9.613976742380704
6434,9.718985680623982
14039,9.691137064654617
247,9.611094201558236
14053,9.682886033437702
8065,9.712062862505425
6870,9.685733217460527
2883,9.676137456209648
14415,9.646098126340558
9087,9.65332495296879
11813,9.687130191930464
8774,9.63316312399827
3215,9.633253072626767
9013,9.635405208993555
2153,9.704496502053335
17259,9.645000557892313
1065,9.694967026027022
9961,9.771284710979053
8170,9.690776288797862
1012,9.533153170609692
16368,9.622850908214112
6313,9.650865273562527
13973,9.670266192798273
14485,9.627949149999074
18118,9.643706347350388
10015,9.62332472765603
12529,9.636212152535935
8557,9.617271723465166
9618,9.509658261067573
1377,9.658792389783844
15848,9.666898459576108
14886,9.739487689107076
7031,9.655438122368231
4879,9.609238285915145
16579,9.650793258138906
18074,9.647527810809006
2604,9.595097062438827
4956,9.678810288492611
277,9.722364866314276
2045,9.790302127767925
6103,9.685399779650808
5481,9.72810178960187
13248,9.538923558383352
7490,9.549491368034788
7863,9.720597585746448
9624,9.745402355658989
676,9.642430937278084
573,9.703778046008928
13432,9.640556668834416
7190,9.754828785733801
7479,9.6639233022101
2536,9.654805080028849
11674,9.603286715637399
14175,9.516957251846572
12943,9.646107102535936
2688,9.661653223947528
4371,9.625026339143524
5136,9.659166465976643
2557,9.65829246158861
15176,9.609640459372779
5063,9.626198125886361
